Wall time,Step,Value
1658794988.9221861,9,0.4604976177215576
1658794997.2281663,19,0.4296104311943054
1658795005.1562169,29,0.36822405457496643
1658795014.9841688,39,0.3215963542461395
1658795022.8721654,49,0.30198922753334045
1658795030.7602055,59,0.26160311698913574
1658795038.640306,69,0.2527664303779602
1658795048.1872005,79,0.2499675154685974
1658795056.0451548,89,0.25258105993270874
1658795063.9221535,99,0.21844172477722168
1658795073.4446704,109,0.22311392426490784
1658795081.3156722,119,0.2059788703918457
1658795089.1736643,129,0.20507091283798218
1658795097.0406651,139,0.17632463574409485
1658795106.5721645,149,0.18282754719257355
1658795114.4651878,159,0.22032368183135986
1658795122.3241653,169,0.15364256501197815
1658795130.170168,179,0.1511819064617157
1658795139.6668584,189,0.1604459285736084
1658795147.518869,199,0.15564821660518646
1658795155.387893,209,0.15101003646850586
1658795164.898187,219,0.15791824460029602
1658795172.767033,229,0.12108097970485687
1658795180.6360314,239,0.11141249537467957
1658795188.4980347,249,0.13484221696853638
1658795197.9793124,259,0.1404537558555603
1658795205.8672407,269,0.14341913163661957
1658795213.7233012,279,0.165119931101799
1658795223.2511947,289,0.14334392547607422
1658795231.1158712,299,0.11562155187129974
1658795238.9728863,309,0.1634512096643448
1658795246.8539224,319,0.13644489645957947
1658795256.3562615,329,0.10441422462463379
1658795264.203086,339,0.1323123574256897
1658795272.0500798,349,0.0960276871919632
1658795279.9100752,359,0.09613093733787537
1658795289.403877,369,0.11028215289115906
1658795297.2638483,379,0.12966904044151306
1658795305.1268442,389,0.08569678664207458
1658795314.5927444,399,0.12592065334320068
1658795322.4777675,409,0.10532243549823761
1658795330.3427656,419,0.10665263235569
1658795338.221732,429,0.10383927822113037
1658795347.7298598,439,0.10071799159049988
1658795355.5868585,449,0.12026190757751465
1658795363.4368603,459,0.12257285416126251
1658795372.9251914,469,0.11513569951057434
1658795380.788213,479,0.09620636701583862
1658795388.6513226,489,0.12088605761528015
1658795396.5231767,499,0.08039426803588867
1658795403.511165,509,0.0825856477022171
1658795407.0301673,519,0.1406552940607071
1658795410.5621595,529,0.0730232298374176
1658795414.1011853,539,0.07570408284664154
